,BusStopCode,Description,Latitude,Longitude,RoadName
1908,43271,Glendale Pk Condo,1.36222569232805,103.76588123664067,Hillview Rd
1909,43279,Aft Hillview Stn,1.36203855984679,103.76591020179649,Hillview Rd
1910,43289,Hillview Hse,1.35736881542526,103.76144116190218,Jln Remaja
1911,43291,Aft Jln Remaja,1.35796167034005,103.7613803711349,Jln Batu Nilam
1912,43301,Opp Hillbrooks,1.35900254167529,103.76206438472947,Jln Batu Nilam
1913,43309,Hillbrooks,1.35871024095534,103.7619941010074,Jln Batu Nilam
1914,43311,Midview Bldg,1.339803833761,103.75695468286781,Bt Batok St 23
1915,43319,Opp Midview Bldg,1.33972179277053,103.7574111060431,Bt Batok St 23
1916,43321,Opp Blk 144,1.34990599565613,103.74510884287126,Bt Batok West Ave 6
1917,43329,Blk 146,1.34976204246765,103.74483998148368,Bt Batok West Ave 6
1918,43331,Opp Bt Batok Presby Ch,1.34893916700858,103.74323444400876,Bt Batok St 11
1919,43339,Blk 148,1.34907250002611,103.74377833982919,Bt Batok St 11
1920,43341,Princess E Pr Sch,1.34972199038423,103.74139303669513,Bt Batok West Ave 3
1921,43349,Opp Princess E Pr Sch,1.34989138902216,103.74073750002215,Bt Batok West Ave 3
1922,43351,Blk 168,1.34701122644751,103.7411014207074,Bt Batok West Ave 8
1923,43359,Blk 169,1.34689882191148,103.74106453897556,Bt Batok West Ave 8
1924,43361,Blk 154A,1.3469143511774,103.74343203545553,Bt Batok West Ave 8
1925,43369,Blk 183,1.34687447962614,103.7435830555251,Bt Batok West Ave 8
1926,43371,Blk 109,1.34682313984594,103.74590277613717,Bt Batok West Ave 6
1927,43379,Blk 185,1.34716553724092,103.74518662694207,Bt Batok West Ave 6
1928,43381,Blk 102,1.34696555762849,103.74766049075139,Bt Batok Ave 1
1929,43389,Opp Blk 102,1.34760499094973,103.74834299093746,Bt Batok Ave 1
1930,43391,Bt Batok CC,1.34989395166691,103.7477975366473,Bt Batok Ctrl
1931,43399,Opp Blk 120,1.35066714575721,103.74808875836682,Bt Batok Ctrl
1932,43401,Bt Batok Polyclinic,1.35226498779767,103.74681637316733,Bt Batok West Ave 3
1933,43409,Opp Blk 127,1.35235542005389,103.74623591627208,Bt Batok West Ave 3
1934,43411,Opp Blk 628,1.35176519952681,103.75019891787089,Bt Batok Ctrl
1935,43419,Aft Bt Batok Stn/Blk 628,1.35155523613685,103.74998784769572,Bt Batok Ctrl
1936,43421,Blk 503,1.35109278850869,103.75362047618977,Bt Batok East Ave 2
1937,43429,Blk 240,1.35108692530475,103.75389074656302,Bt Batok East Ave 2
1938,43431,Opp Blk 242,1.35138376789986,103.75644264494997,Bt Batok East Ave 2
1939,43439,Blk 242,1.35118101224765,103.75622664327469,Bt Batok East Ave 2
1940,43441,Opp Blk 258,1.35173000550557,103.75897289147882,Bt Batok East Ave 2
1941,43449,Blk 258,1.35150377570255,103.7590516971924,Bt Batok East Ave 2
1942,43452,AFT BT BATOK WEST AVE 3,1.348526111,103.7385769,Bt Batok Rd
1943,43453,BEF PIE,1.3479,103.7385,Bt Batok Rd
1944,43459,Aft PIE,1.34808666498981,103.73807456781998,Bt Batok Rd
1945,43461,Aft Bt Batok West Ave 5,1.35504665794029,103.74749372345552,Bt Batok West Ave 2
1946,43469,Bef Bt Batok West Ave 5,1.35546802880026,103.74730862146369,Bt Batok West Ave 2
1947,43471,Blk 306,1.35796999999619,103.74730694399486,Bt Batok West Ave 2
1948,43479,Opp Blk 305,1.35765247384472,103.74723575988492,Bt Batok West Ave 2
1949,43481,Blk 315,1.35992912103835,103.74637905142735,Bt Batok West Ave 2
1950,43489,Opp Blk 315,1.35978620558748,103.74635170320164,Bt Batok West Ave 2
1951,43491,Blk 331,1.36395398644152,103.74714799810218,Bt Batok West Ave 4
1952,43499,Blk 419,1.36259558126251,103.74686723054008,Bt Batok West Ave 4
1953,43501,Opp Blk 291E,1.34376366037202,103.75423776871699,Bt Batok St 23
1954,43509,Blk 291E,1.34359093090915,103.75436398130816,Bt Batok St 23
1955,43511,Bt Batok Swim Cplx,1.34497394208663,103.74849870531534,Bt Batok East Ave 6
1956,43519,Opp Bt Batok Swim Cplx,1.34527424103226,103.74835776931137,Bt Batok East Ave 6
1957,43521,Bt Batok Driving Ctr,1.36756037490262,103.750164221858,Bt Batok West Ave 5
1958,43529,Opp Bt Batok Driving Ctr,1.36769649857951,103.7502379581868,Bt Batok West Ave 5
1959,43531,Blk 140,1.35154868659228,103.7437763360561,Bt Batok West Ave 3
1960,43539,Opp Blk 140,1.35142277800259,103.7433686110311,Bt Batok West Ave 3
1961,43541,Blk 510,1.35283067935634,103.75505166565658,Bt Batok East Ave 5
1962,43549,Regent Hts,1.35254074739712,103.75549198596346,Bt Batok East Ave 5
1963,43561,Opp Bt Gombak Stadium,1.35745163479028,103.75287425796093,Bt Batok East Ave 5
1964,43569,Bt Gombak Stadium,1.35741203899294,103.75311063706323,Bt Batok East Ave 5
1965,43571,Opp Bt Gombak Stn,1.35920995233758,103.75150455211015,Bt Batok West Ave 5
1966,43579,Bt Gombak Stn,1.35911715344895,103.75166771394562,Bt Batok West Ave 5
1967,43581,Blk 347,1.36251939522797,103.75138384429646,Bt Batok West Ave 5
1968,43589,Opp Blk 347,1.36227296946091,103.75153180716009,Bt Batok West Ave 5
1969,43591,Opp Bt View Sec Sch,1.3447586640008,103.7521198162659,Bt Batok East Ave 6
